host_id,host_verifications
1.07E+07,6
1.07E+07,5
1.07E+07,17
1.07E+07,1
1.07E+07,8
1.07E+07,1
1.07E+07,8
1.07E+07,2
1.07E+07,10
1.07E+07,4
1.07E+07,1
1.07E+07,8
1.07E+07,2
1.07E+07,10
1.07E+07,4
1.07E+07,1
1.07E+07,8
1.07E+07,2
1.07E+07,10
1.07E+07,4
1.07E+07,1
1.07E+07,8
1.07E+07,2
1.07E+07,10
1.07E+07,4
1.07E+07,1
1.07E+07,8
1.07E+07,1
1.07E+07,8
1.07E+07,10
1.07E+07,1
1.07E+07,8
1.07E+07,2
1.07E+07,10
1.07E+07,4
1.07E+07,1
1.07E+07,8
1.07E+07,1
1.07E+07,8
1.07E+07,2
1.07E+07,10
1.07E+07,4
1.07E+07,1
1.07E+07,8
1.07E+07,2
1.07E+07,3
1.07E+07,10
1.07E+07,4
1.07E+07,1
1.07E+07,8
1.07E+07,1
1.07E+07,8
1.07E+07,2
1.07E+07,10
1.07E+07,1
1.07E+07,8
1.07E+07,2
1.07E+07,6
1.07E+07,4
1.07E+07,1
1.07E+07,8
1.07E+07,2
1.07E+07,4
1.07E+07,1
1.07E+07,8
1.07E+07,3
1.07E+07,4
1.07E+07,1
1.07E+07,8
1.07E+07,6
1.07E+07,10
1.07E+07,4
1.07E+07,1
1.07E+07,8
1.07E+07,10
1.07E+07,1
1.07E+07,8
1.07E+07,10
1.07E+07,1
1.07E+07,8
1.07E+07,2
1.07E+07,10
1.07E+07,4
1.08E+07,8
1.08E+07,10
1.08E+07,4
1.08E+07,1
1.08E+07,8
1.08E+07,2
1.08E+07,3
1.08E+07,6
1.08E+07,10
1.08E+07,4
1.08E+07,1
1.08E+07,8
1.08E+07,6
1.08E+07,10
1.08E+07,7
1.08E+07,4
1.08E+07,1
1.08E+07,8
1.08E+07,2
1.08E+07,10
1.08E+07,4
1.08E+07,1
1.08E+07,8
1.08E+07,2
1.08E+07,10
1.08E+07,1
1.08E+07,8
1.08E+07,10
1.08E+07,4
1.08E+07,1
1.08E+07,8
1.08E+07,10
1.08E+07,4
1.08E+07,1
1.08E+07,8
1.08E+07,2
1.08E+07,10
1.08E+07,1
1.08E+07,8
1.08E+07,2
1.08E+07,10
1.08E+07,4
1.08E+07,1
1.08E+07,8
1.08E+07,2
1.08E+07,6
1.08E+07,10
1.08E+07,4
1.08E+07,1
1.08E+07,8
1.08E+07,1
1.08E+07,8
1.08E+07,6
1.08E+07,10
1.08E+07,4
1.08E+07,1
1.08E+07,8
1.08E+07,10
1.08E+07,4
1.08E+07,1
1.08E+07,8
1.08E+07,2
1.08E+07,10
1.08E+07,4
1.08E+07,1
1.08E+07,8
1.08E+07,7
1.08E+07,10
1.08E+07,4
1.08E+07,1
1.08E+07,8
1.08E+07,7
1.08E+07,10
1.08E+07,4
1.08E+07,1
1.08E+07,8
1.08E+07,10
1.08E+07,1
1.08E+07,8
1.08E+07,2
1.08E+07,4
1.08E+07,1
1.08E+07,8
1.08E+07,10
1.08E+07,2
1.08E+07,3
1.08E+07,6
1.08E+07,4
1.08E+07,14
1.08E+07,7
1.08E+07,5
1.08E+07,17
1.08E+07,1
1.08E+07,8
1.08E+07,10
1.08E+07,1
1.08E+07,8
1.08E+07,10
1.08E+07,1
1.08E+07,8
1.08E+07,2
1.08E+07,10
1.08E+07,1
1.08E+07,8
1.08E+07,2
1.08E+07,3
1.08E+07,10
1.08E+07,4
1.08E+07,1
1.08E+07,8
1.08E+07,2
1.08E+07,10
1.08E+07,4
1.08E+07,1
1.08E+07,8
1.08E+07,10
1.08E+07,4
1.08E+07,1
1.08E+07,8
1.08E+07,7
1.08E+07,10
1.08E+07,4
1.08E+07,1
1.08E+07,8
1.08E+07,2
1.08E+07,10
1.08E+07,4
1.08E+07,1
1.08E+07,8
1.08E+07,2
1.08E+07,10
1.08E+07,5
1.08E+07,1
1.08E+07,8
1.08E+07,2
1.08E+07,10
1.08E+07,4
1.08E+07,1
1.08E+07,8
1.08E+07,2
1.08E+07,10
1.08E+07,4
1.08E+07,8
1.08E+07,10
1.08E+07,4
1.08E+07,1
1.08E+07,8
1.08E+07,6
1.08E+07,10
1.08E+07,4
1.08E+07,1
1.08E+07,8
1.08E+07,2
1.08E+07,10
1.08E+07,5
1.09E+07,1
1.09E+07,8
1.09E+07,10
1.09E+07,4
1.09E+07,1
1.09E+07,8
1.09E+07,3
1.09E+07,6
1.09E+07,10
1.09E+07,4
1.09E+07,1
1.09E+07,8
1.09E+07,10
1.09E+07,7
1.09E+07,4
1.09E+07,1
1.09E+07,8
1.09E+07,2
1.09E+07,10
1.09E+07,1
1.09E+07,8
1.09E+07,10
1.09E+07,4
1.09E+07,1
1.09E+07,8
1.09E+07,10
1.09E+07,1
1.09E+07,8
1.09E+07,10
1.09E+07,1
1.09E+07,8
1.09E+07,2
1.09E+07,10
1.09E+07,7
1.09E+07,4
1.09E+07,1
1.09E+07,8
1.09E+07,6
1.09E+07,10
1.09E+07,4
1.09E+07,1
1.09E+07,8
1.09E+07,2
1.09E+07,3
1.09E+07,10
1.09E+07,4
1.09E+07,1
1.09E+07,8
1.09E+07,10
1.09E+07,4
1.09E+07,1
1.09E+07,8
1.09E+07,10
1.09E+07,4
1.09E+07,1
1.09E+07,8
1.09E+07,3
1.09E+07,10
1.09E+07,4
1.09E+07,1
1.09E+07,8
1.09E+07,10
1.09E+07,8
1.09E+07,1
1.09E+07,8
1.09E+07,10
1.09E+07,4
1.09E+07,1
1.09E+07,8
1.09E+07,10
1.09E+07,4
1.09E+07,3
1.09E+07,6
1.09E+07,7
1.09E+07,2
1.09E+07,5
1.09E+07,17
1.09E+07,1
1.09E+07,8
1.09E+07,10
1.09E+07,1
1.09E+07,8
1.09E+07,10
1.09E+07,1
1.09E+07,8
1.09E+07,10
1.09E+07,1
1.09E+07,8
1.09E+07,2
1.09E+07,4
1.09E+07,1
1.09E+07,8
1.09E+07,10
1.09E+07,4
1.09E+07,1
1.09E+07,8
1.09E+07,2
1.09E+07,3
1.09E+07,10
1.09E+07,4
1.09E+07,1
1.09E+07,8
1.09E+07,10
1.09E+07,1
1.09E+07,8
1.09E+07,2
1.09E+07,10
1.09E+07,4
1.09E+07,1
1.09E+07,8
1.09E+07,2
1.09E+07,10
1.09E+07,4
1.09E+07,1
1.09E+07,8
1.09E+07,6
1.09E+07,4
1.09E+07,1
1.09E+07,8
1.09E+07,3
1.09E+07,10
1.09E+07,7
1.09E+07,4
1.09E+07,1
1.09E+07,8
1.09E+07,2
1.09E+07,10
1.09E+07,4
1.09E+07,1
1.09E+07,8
1.09E+07,10
1.09E+07,4
1.09E+07,8
1.09E+07,2
1.09E+07,10
1.09E+07,1
1.09E+07,8
1.09E+07,10
1.10E+07,1
1.10E+07,8
1.10E+07,10
1.10E+07,1
1.10E+07,8
1.10E+07,10
1.10E+07,4
1.10E+07,1
1.10E+07,8
1.10E+07,10
1.10E+07,4
1.10E+07,1
1.10E+07,8
1.10E+07,10
1.10E+07,4
1.10E+07,1
1.10E+07,8
1.10E+07,2
1.10E+07,10
1.10E+07,4
1.10E+07,1
1.10E+07,8
1.10E+07,10
1.10E+07,1
1.10E+07,8
1.10E+07,3
1.10E+07,10
1.10E+07,1
1.10E+07,8
1.10E+07,2
1.10E+07,10
1.10E+07,1
1.10E+07,8
1.10E+07,3
1.10E+07,10
1.10E+07,4
1.10E+07,1
1.10E+07,8
1.10E+07,10
1.10E+07,4
1.10E+07,1
1.10E+07,8
1.10E+07,2
1.10E+07,4
1.10E+07,1
1.10E+07,8
1.10E+07,2
1.10E+07,10
1.10E+07,4
1.10E+07,1
1.10E+07,8
1.10E+07,10
1.10E+07,4
1.10E+07,1
1.10E+07,8
1.10E+07,2
1.10E+07,3
1.10E+07,10
1.10E+07,7
1.10E+07,4
1.10E+07,1
1.10E+07,8
1.10E+07,10
1.10E+07,4
1.10E+07,1
1.10E+07,8
1.10E+07,10
1.10E+07,1
1.10E+07,8
1.10E+07,4
1.10E+07,1
1.10E+07,8
1.10E+07,2
1.10E+07,10
1.10E+07,4
1.10E+07,1
1.10E+07,8
1.10E+07,10
1.10E+07,4
1.10E+07,3
1.10E+07,2
1.10E+07,6
1.10E+07,7
1.10E+07,5
1.10E+07,17
1.10E+07,14
1.10E+07,1
1.10E+07,8
1.10E+07,10
1.10E+07,4
1.10E+07,8
1.10E+07,10
1.10E+07,8
1.10E+07,10
1.10E+07,1
1.10E+07,8
1.10E+07,2
1.10E+07,10
1.10E+07,4
1.10E+07,1
1.10E+07,8
1.10E+07,10
1.10E+07,1
1.10E+07,8
1.10E+07,2
1.10E+07,10
1.10E+07,4
1.10E+07,1
1.10E+07,8
1.10E+07,10
1.10E+07,4
1.10E+07,1
1.10E+07,8
1.10E+07,10
1.10E+07,4
1.10E+07,1
1.10E+07,8
1.10E+07,2
1.10E+07,10
1.10E+07,4
1.10E+07,1
1.10E+07,8
1.10E+07,10
1.10E+07,1
1.10E+07,8
1.10E+07,10
1.10E+07,1
1.10E+07,8
1.10E+07,2
1.10E+07,10
1.10E+07,4
1.10E+07,1
1.10E+07,8
1.10E+07,2
1.10E+07,3
1.10E+07,10
1.10E+07,4
1.10E+07,1
1.10E+07,8
1.10E+07,10
1.10E+07,4
1.10E+07,1
1.10E+07,8
1.10E+07,10
1.10E+07,4
1.10E+07,1
1.10E+07,8
1.10E+07,3
1.10E+07,4
1.10E+07,1
1.10E+07,8
1.10E+07,10
1.10E+07,4
1.10E+07,1
1.10E+07,8
1.10E+07,2
1.10E+07,10
1.10E+07,7
1.10E+07,4
1.10E+07,1
1.10E+07,8
1.10E+07,10
1.10E+07,4
1.10E+07,1
1.10E+07,8
1.10E+07,10
1.10E+07,1
1.10E+07,8
1.10E+07,10
1.10E+07,4
1.10E+07,1
1.10E+07,8
1.10E+07,10
1.11E+07,1
1.11E+07,8
1.11E+07,2
1.11E+07,10
1.11E+07,7
1.11E+07,4
1.11E+07,1
1.11E+07,8
1.11E+07,2
1.11E+07,10
1.11E+07,4
1.11E+07,1
1.11E+07,8
1.11E+07,10
1.11E+07,7
1.11E+07,4
1.11E+07,1
1.11E+07,8
1.11E+07,6
1.11E+07,10
1.11E+07,4
1.11E+07,1
1.11E+07,8
1.11E+07,2
1.11E+07,3
1.11E+07,10
1.11E+07,4
1.11E+07,1
1.11E+07,8
1.11E+07,6
1.11E+07,10
1.11E+07,4
1.11E+07,1
1.11E+07,8
1.11E+07,2
1.11E+07,10
1.11E+07,4
1.11E+07,1
1.11E+07,8
1.11E+07,10
1.11E+07,4
1.11E+07,1
1.11E+07,8
1.11E+07,10
1.11E+07,1
1.11E+07,8
1.11E+07,10
1.11E+07,1
1.11E+07,8
1.11E+07,2
1.11E+07,10
1.11E+07,4
1.11E+07,1
1.11E+07,8
1.11E+07,2
1.11E+07,10
1.11E+07,4
1.11E+07,1
1.11E+07,8
1.11E+07,3
1.11E+07,10
1.11E+07,4
1.11E+07,1
1.11E+07,8
1.11E+07,2
1.11E+07,6
1.11E+07,10
1.11E+07,4
1.11E+07,1
1.11E+07,8
1.11E+07,2
1.11E+07,10
1.11E+07,4
1.11E+07,1
1.11E+07,8
1.11E+07,10
1.11E+07,4
1.11E+07,1
1.11E+07,8
1.11E+07,10
1.11E+07,4
1.11E+07,1
1.11E+07,8
1.11E+07,10
1.11E+07,4
1.11E+07,1
1.11E+07,8
1.11E+07,3
1.11E+07,6
1.11E+07,10
1.11E+07,4
1.11E+07,1
1.11E+07,8
1.11E+07,10
1.11E+07,4
1.11E+07,1
1.11E+07,8
1.11E+07,2
1.11E+07,3
1.11E+07,6
1.11E+07,10
1.11E+07,7
1.11E+07,4
1.11E+07,5
1.11E+07,14
1.11E+07,1
1.11E+07,8
1.11E+07,10
1.11E+07,4
1.11E+07,8
1.11E+07,10
1.11E+07,1
1.11E+07,8
1.11E+07,10
1.11E+07,7
1.11E+07,4
1.11E+07,1
1.11E+07,8
1.11E+07,10
1.11E+07,4
1.11E+07,1
1.11E+07,8
1.11E+07,10
1.11E+07,4
1.11E+07,1
1.11E+07,8
1.11E+07,10
1.11E+07,4
1.11E+07,1
1.11E+07,8
1.11E+07,10
1.11E+07,4
1.11E+07,1
1.11E+07,8
1.11E+07,10
1.11E+07,4
1.11E+07,1
1.11E+07,8
1.11E+07,2
1.11E+07,10
1.11E+07,4
1.11E+07,1
1.11E+07,8
1.11E+07,2
1.11E+07,4
1.11E+07,1
1.11E+07,8
1.11E+07,2
1.11E+07,10
1.11E+07,1
1.11E+07,8
1.11E+07,10
1.11E+07,1
1.11E+07,8
1.11E+07,2
1.11E+07,3
1.11E+07,10
1.11E+07,4
1.11E+07,1
1.11E+07,8
1.11E+07,6
1.11E+07,10
1.11E+07,4
1.11E+07,1
1.11E+07,8
1.11E+07,3
1.11E+07,10
1.11E+07,4
1.11E+07,1
1.11E+07,8
1.11E+07,6
1.11E+07,10
1.11E+07,4
1.11E+07,1
1.11E+07,8
1.11E+07,2
1.11E+07,10
1.11E+07,1
1.11E+07,8
1.11E+07,10
1.11E+07,4
1.11E+07,1
1.11E+07,8
1.11E+07,10
1.11E+07,1
1.11E+07,8
1.11E+07,10
1.11E+07,4
1.11E+07,1
1.11E+07,8
1.11E+07,10
1.11E+07,1
1.11E+07,8
1.11E+07,2
1.11E+07,10
1.11E+07,4
1.11E+07,1
1.11E+07,8
1.11E+07,2
1.11E+07,6
1.11E+07,10
1.11E+07,4
1.12E+07,1
1.12E+07,8
1.12E+07,3
1.12E+07,6
1.12E+07,10
1.12E+07,4
1.12E+07,1
1.12E+07,8
1.12E+07,7
1.12E+07,10
1.12E+07,4
1.12E+07,1
1.12E+07,8
1.12E+07,2
1.12E+07,10
1.12E+07,1
1.12E+07,8
1.12E+07,2
1.12E+07,10
1.12E+07,4
1.12E+07,8
1.12E+07,2
1.12E+07,10
1.12E+07,4
1.12E+07,1
1.12E+07,8
1.12E+07,2
1.12E+07,3
1.12E+07,4
1.12E+07,1
1.12E+07,8
1.12E+07,10
1.12E+07,1
1.12E+07,8
1.12E+07,10
1.12E+07,1
1.12E+07,8
1.12E+07,2
1.12E+07,6
1.12E+07,10
1.12E+07,4
1.12E+07,1
1.12E+07,8
1.12E+07,6
1.12E+07,4
1.12E+07,1
1.12E+07,8
1.12E+07,10
1.12E+07,1
1.12E+07,8
1.12E+07,3
1.12E+07,10
1.12E+07,7
1.12E+07,4
1.12E+07,1
1.12E+07,8
1.12E+07,2
1.12E+07,10
1.12E+07,4
1.12E+07,1
1.12E+07,8
1.12E+07,10
1.12E+07,4
1.12E+07,1
1.12E+07,8
1.12E+07,3
1.12E+07,6
1.12E+07,4
1.12E+07,1
1.12E+07,8
1.12E+07,10
1.12E+07,7
1.12E+07,4
1.12E+07,1
1.12E+07,8
1.12E+07,10
1.12E+07,5
1.12E+07,2
1.12E+07,4
1.12E+07,14
1.12E+07,7
1.12E+07,3
1.12E+07,6
1.12E+07,17
1.12E+07,1
1.12E+07,8
1.12E+07,3
1.12E+07,10
1.12E+07,4
1.12E+07,1
1.12E+07,8
1.12E+07,2
1.12E+07,3
1.12E+07,10
1.12E+07,4
1.12E+07,1
1.12E+07,8
1.12E+07,2
1.12E+07,3
1.12E+07,10
1.12E+07,7
1.12E+07,4
1.12E+07,8
1.12E+07,1
1.12E+07,8
1.12E+07,2
1.12E+07,10
1.12E+07,1
1.12E+07,8
1.12E+07,10
1.12E+07,4
1.12E+07,1
1.12E+07,8
1.12E+07,6
1.12E+07,10
1.12E+07,4
1.12E+07,1
1.12E+07,8
1.12E+07,10
1.12E+07,4
1.12E+07,1
1.12E+07,8
1.12E+07,10
1.12E+07,1
1.12E+07,8
1.12E+07,10
1.12E+07,4
1.12E+07,1
1.12E+07,8
1.12E+07,2
1.12E+07,10
1.12E+07,4
1.12E+07,1
1.12E+07,8
1.12E+07,2
1.12E+07,10
1.12E+07,1
1.12E+07,8
1.12E+07,10
1.12E+07,4
1.12E+07,1
1.12E+07,8
1.12E+07,10
1.12E+07,4
1.12E+07,1
1.12E+07,8
1.12E+07,3
1.12E+07,10
1.12E+07,4
1.12E+07,1
1.12E+07,8
1.12E+07,10
1.12E+07,4
1.13E+07,1
1.13E+07,8
1.13E+07,10
1.13E+07,1
1.13E+07,8
1.13E+07,2
1.13E+07,10
1.13E+07,7
1.13E+07,4
1.13E+07,1
1.13E+07,8
1.13E+07,2
1.13E+07,3
1.13E+07,10
1.13E+07,4
1.13E+07,1
1.13E+07,8
1.13E+07,10
1.13E+07,1
1.13E+07,8
1.13E+07,10
1.13E+07,1
1.13E+07,8
1.13E+07,2
1.13E+07,10
1.13E+07,4
1.13E+07,1
1.13E+07,8
1.13E+07,10
1.13E+07,4
1.13E+07,1
1.13E+07,8
1.13E+07,10
1.13E+07,7
1.13E+07,4
1.13E+07,1
1.13E+07,8
1.13E+07,2
1.13E+07,10
1.13E+07,1
1.13E+07,8
1.13E+07,3
1.13E+07,10
1.13E+07,4
1.13E+07,1
1.13E+07,8
1.13E+07,10
1.13E+07,4
1.13E+07,1
1.13E+07,8
1.13E+07,10
1.13E+07,4
1.13E+07,1
1.13E+07,8
1.13E+07,10
1.13E+07,1
1.13E+07,8
1.13E+07,10
1.13E+07,4
1.13E+07,1
1.13E+07,8
1.13E+07,10
1.13E+07,1
1.13E+07,8
1.13E+07,10
1.13E+07,4
1.13E+07,1
1.13E+07,8
1.13E+07,1
1.13E+07,8
1.13E+07,3
1.13E+07,10
1.13E+07,4
1.13E+07,1
1.13E+07,8
1.13E+07,10
1.13E+07,1
1.13E+07,8
1.13E+07,2
1.13E+07,10
1.13E+07,4
1.13E+07,1
1.13E+07,8
1.13E+07,10
1.13E+07,1
1.13E+07,8
1.13E+07,10
1.13E+07,4
1.13E+07,1
1.13E+07,8
1.13E+07,10
1.13E+07,4
1.13E+07,1
1.13E+07,8
1.13E+07,2
1.13E+07,10
1.13E+07,1
1.13E+07,8
1.13E+07,10
1.13E+07,2
1.13E+07,7
1.13E+07,4
1.13E+07,3
1.13E+07,6
1.13E+07,5
1.13E+07,17
1.13E+07,1
1.13E+07,8
1.13E+07,10
1.13E+07,1
1.13E+07,8
1.13E+07,3
1.13E+07,10
1.13E+07,4
1.13E+07,1
1.13E+07,8
1.13E+07,2
1.13E+07,10
1.13E+07,4
1.13E+07,1
1.13E+07,8
1.13E+07,10
1.13E+07,4
1.13E+07,1
1.13E+07,8
1.13E+07,10
1.13E+07,4
1.13E+07,1
1.13E+07,8
1.13E+07,10
1.13E+07,4
1.13E+07,1
1.13E+07,8
1.13E+07,2
1.13E+07,4
1.13E+07,1
1.13E+07,8
1.13E+07,6
1.13E+07,10
1.13E+07,4
1.13E+07,1
1.13E+07,8
1.13E+07,10
1.13E+07,4
1.13E+07,8
1.13E+07,2
1.13E+07,10
1.13E+07,4
1.13E+07,1
1.13E+07,8
1.13E+07,2
1.13E+07,10
1.13E+07,1
1.13E+07,8
1.13E+07,10
1.13E+07,4
1.13E+07,1
1.13E+07,8
1.13E+07,10
1.13E+07,7
1.13E+07,4
1.14E+07,1
1.14E+07,8
1.14E+07,3
1.14E+07,10
1.14E+07,4
1.14E+07,1
1.14E+07,8
1.14E+07,2
1.14E+07,4
1.14E+07,1
1.14E+07,8
1.14E+07,2
1.14E+07,10
1.14E+07,1
1.14E+07,8
1.14E+07,10
1.14E+07,7
1.14E+07,4
1.14E+07,1
1.14E+07,8
1.14E+07,10
1.14E+07,1
1.14E+07,8
1.14E+07,2
1.14E+07,10
1.14E+07,1
1.14E+07,8
1.14E+07,10
1.14E+07,4
1.14E+07,1
1.14E+07,8
1.14E+07,2
1.14E+07,10
1.14E+07,4
1.14E+07,8
1.14E+07,10
1.14E+07,4
1.14E+07,1
1.14E+07,8
1.14E+07,2
1.14E+07,3
1.14E+07,10
1.14E+07,4
1.14E+07,1
1.14E+07,8
1.14E+07,10
1.14E+07,4
1.14E+07,1
1.14E+07,8
1.14E+07,10
1.14E+07,4
1.14E+07,2
1.14E+07,6
1.14E+07,3
1.14E+07,7
1.14E+07,5
1.14E+07,17
1.14E+07,8
1.14E+07,1
1.14E+07,8
1.14E+07,6
1.14E+07,10
1.14E+07,4
1.14E+07,1
1.14E+07,8
1.14E+07,3
1.14E+07,10
1.14E+07,4
1.14E+07,1
1.14E+07,8
1.14E+07,2
1.14E+07,1
1.14E+07,8
1.14E+07,10
1.14E+07,1
1.14E+07,8
1.14E+07,10
1.14E+07,1
1.14E+07,8
1.14E+07,2
1.14E+07,10
1.14E+07,4
1.15E+07,1
1.15E+07,8
1.15E+07,10
1.15E+07,4
1.15E+07,1
1.15E+07,8
1.15E+07,10
1.15E+07,1
1.15E+07,8
1.15E+07,6
1.15E+07,10
1.15E+07,7
1.15E+07,4
1.15E+07,1
1.15E+07,8
1.15E+07,2
1.15E+07,10
1.15E+07,4
1.15E+07,1
1.15E+07,8
1.15E+07,8
1.15E+07,10
1.15E+07,1
1.15E+07,8
1.15E+07,10
1.15E+07,1
1.15E+07,8
1.15E+07,2
1.15E+07,10
1.15E+07,4
1.15E+07,1
1.15E+07,8
1.15E+07,10
1.15E+07,4
1.15E+07,1
1.15E+07,8
1.15E+07,10
1.15E+07,1
1.15E+07,8
1.15E+07,10
1.15E+07,4
1.15E+07,1
1.15E+07,8
1.15E+07,6
1.15E+07,10
1.15E+07,4
1.15E+07,1
1.15E+07,8
1.15E+07,6
1.15E+07,10
1.15E+07,4
1.15E+07,1
1.15E+07,8
1.15E+07,10
1.15E+07,4
1.15E+07,2
1.15E+07,3
1.15E+07,6
1.15E+07,7
1.15E+07,14
1.15E+07,17
1.15E+07,1
1.15E+07,8
1.15E+07,7
1.15E+07,2
1.15E+07,10
1.15E+07,4
1.15E+07,1
1.15E+07,8
1.15E+07,10
1.15E+07,4
1.15E+07,1
1.15E+07,8
1.15E+07,2
1.15E+07,10
1.15E+07,4
1.15E+07,1
1.15E+07,8
1.15E+07,10
1.15E+07,4
1.15E+07,1
1.15E+07,8
1.15E+07,10
1.15E+07,4
1.15E+07,1
1.15E+07,8
1.15E+07,7
1.15E+07,10
1.15E+07,4
1.15E+07,1
1.15E+07,8
1.15E+07,10
1.15E+07,4
1.15E+07,1
1.15E+07,8
1.15E+07,10
1.15E+07,4
1.15E+07,1
1.15E+07,8
1.15E+07,10
1.15E+07,7
1.15E+07,4
1.15E+07,8
1.15E+07,2
1.15E+07,1
1.15E+07,8
1.15E+07,3
1.15E+07,10
1.15E+07,4
1.15E+07,1
1.15E+07,8
1.15E+07,10
1.15E+07,4
1.15E+07,1
1.15E+07,8
1.15E+07,10
1.15E+07,4
1.15E+07,1
1.15E+07,8
1.15E+07,10
1.15E+07,4
1.15E+07,1
1.15E+07,8
1.15E+07,10
1.15E+07,1
1.15E+07,8
1.15E+07,7
1.15E+07,10
1.15E+07,4
1.15E+07,1
1.15E+07,8
1.15E+07,10
1.15E+07,1
1.15E+07,8
1.15E+07,10
1.15E+07,4
1.15E+07,1
1.15E+07,8
1.15E+07,3
1.15E+07,4
1.16E+07,1
1.16E+07,8
1.16E+07,10
1.16E+07,4
1.16E+07,8
1.16E+07,10
1.16E+07,4
1.16E+07,1
1.16E+07,8
1.16E+07,2
1.16E+07,10
1.16E+07,4
1.16E+07,1
1.16E+07,8
1.16E+07,2
1.16E+07,10
1.16E+07,4
1.16E+07,1
1.16E+07,8
1.16E+07,10
1.16E+07,4
1.16E+07,1
1.16E+07,8
1.16E+07,6
1.16E+07,4
1.16E+07,1
1.16E+07,8
1.16E+07,6
1.16E+07,10
1.16E+07,4
1.16E+07,8
1.16E+07,1
1.16E+07,8
1.16E+07,10
1.16E+07,4
1.16E+07,1
1.16E+07,8
1.16E+07,10
1.16E+07,1
1.16E+07,8
1.16E+07,10
1.16E+07,1
1.16E+07,8
1.16E+07,10
1.16E+07,4
1.16E+07,1
1.16E+07,8
1.16E+07,6
1.16E+07,10
1.16E+07,4
1.16E+07,1
1.16E+07,8
1.16E+07,3
1.16E+07,10
1.16E+07,4
1.16E+07,1
1.16E+07,8
1.16E+07,2
1.16E+07,10
1.16E+07,4
1.16E+07,1
1.16E+07,8
1.16E+07,10
1.16E+07,1
1.16E+07,8
1.16E+07,2
1.16E+07,6
1.16E+07,10
1.16E+07,4
1.16E+07,14
1.16E+07,7
1.16E+07,3
1.16E+07,17
1.16E+07,5
1.16E+07,1
1.16E+07,8
1.16E+07,2
1.16E+07,10
1.16E+07,4
1.16E+07,1
1.16E+07,8
1.16E+07,2
1.16E+07,10
1.16E+07,4
1.16E+07,1
1.16E+07,8
1.16E+07,3
1.16E+07,10
1.16E+07,1
1.16E+07,8
1.16E+07,10
1.16E+07,4
1.16E+07,1
1.16E+07,8
1.16E+07,6
1.16E+07,10
1.16E+07,4
1.16E+07,1
1.16E+07,8
1.16E+07,2
1.16E+07,10
1.16E+07,8
1.16E+07,10
1.16E+07,1
1.16E+07,8
1.16E+07,1
1.16E+07,8
1.16E+07,2
1.16E+07,10
1.16E+07,1
1.16E+07,8
1.16E+07,10
1.16E+07,4
1.16E+07,1
1.16E+07,8
1.16E+07,6
1.16E+07,10
1.16E+07,4
1.16E+07,1
1.16E+07,8
1.16E+07,10
1.16E+07,1
1.16E+07,8
1.16E+07,10
1.16E+07,4
1.16E+07,1
1.16E+07,8
1.16E+07,10
1.16E+07,8
1.16E+07,1
1.16E+07,8
1.16E+07,10
1.16E+07,1
1.16E+07,8
1.16E+07,10
1.17E+07,1
1.17E+07,8
1.17E+07,3
1.17E+07,10
1.17E+07,4
1.17E+07,1
1.17E+07,8
1.17E+07,10
1.17E+07,1
1.17E+07,8
1.17E+07,3
1.17E+07,10
1.17E+07,4
1.17E+07,1
1.17E+07,8
1.17E+07,2
1.17E+07,6
1.17E+07,10
1.17E+07,4
1.17E+07,1
1.17E+07,8
1.17E+07,10
1.17E+07,4
1.17E+07,1
1.17E+07,8
1.17E+07,2
1.17E+07,10
1.17E+07,4
1.17E+07,1
1.17E+07,8
1.17E+07,3
1.17E+07,10
1.17E+07,4
1.17E+07,1
1.17E+07,8
1.17E+07,10
1.17E+07,4
1.17E+07,1
1.17E+07,8
1.17E+07,10
1.17E+07,4
1.17E+07,1
1.17E+07,8
1.17E+07,2
1.17E+07,3
1.17E+07,6
1.17E+07,10
1.17E+07,1
1.17E+07,8
1.17E+07,10
1.17E+07,4
1.17E+07,1
1.17E+07,8
1.17E+07,3
1.17E+07,10
1.17E+07,4
1.17E+07,1
1.17E+07,8
1.17E+07,7
1.17E+07,10
1.17E+07,4
1.17E+07,1
1.17E+07,8
1.17E+07,10
1.17E+07,4
1.17E+07,1
1.17E+07,8
1.17E+07,2
1.17E+07,10
1.17E+07,4
1.17E+07,1
1.17E+07,8
1.17E+07,10
1.17E+07,4
1.17E+07,1
1.17E+07,8
1.17E+07,1
1.17E+07,8
1.17E+07,10
1.17E+07,1
1.17E+07,8
1.17E+07,2
1.17E+07,10
1.17E+07,4
1.17E+07,3
1.17E+07,6
1.17E+07,14
1.17E+07,7
1.17E+07,5
1.17E+07,17
1.17E+07,13
1.17E+07,1
1.17E+07,8
1.17E+07,10
1.17E+07,4
1.17E+07,1
1.17E+07,8
1.17E+07,10
1.17E+07,1
1.17E+07,8
1.17E+07,2
1.17E+07,1
1.17E+07,8
1.17E+07,2
1.17E+07,10
1.17E+07,4
1.17E+07,1
1.17E+07,8
1.17E+07,6
1.17E+07,10
1.17E+07,4
1.17E+07,1
1.17E+07,8
1.17E+07,2
1.17E+07,10
1.17E+07,4
1.17E+07,1
1.17E+07,8
1.17E+07,3
1.17E+07,10
1.17E+07,4
1.17E+07,1
1.17E+07,8
1.17E+07,10
1.17E+07,4
1.17E+07,1
1.17E+07,8
1.17E+07,10
1.17E+07,1
1.17E+07,8
1.17E+07,2
1.17E+07,10
